<TABLE>,tradable
asset-name,asset-class
STRING,STRING
stock_0,stock
stock_1,stock
stock_2,stock
commodity_0,commodity
commodity_1,commodity
commodity_2,commodity
future_0,future
future_1,future
future_2,future
bond_0,bond
bond_1,bond
bond_2,bond
<TABLE>,price-over-time
247,commodity_2,19.58
247,future_0,17.02
247,future_1,63.62
247,future_2,13.76
247,bond_0,33.09
247,bond_1,67.99
247,bond_2,16.24
248,stock_0,59.08
248,stock_1,61.82
248,stock_2,75.47
248,commodity_0,43.71
248,commodity_1,27.16
248,commodity_2,19.72
248,future_0,65.80
248,future_1,28.83
248,future_2,52.49
248,bond_0,70.11
248,bond_1,30.35
248,bond_2,55.14
249,stock_0,65.15
249,stock_1,29.51
249,stock_2,33.02
249,commodity_0,76.08
249,commodity_1,25.58
249,commodity_2,17.74
249,future_0,15.07
249,future_1,26.02
249,future_2,65.37
249,bond_0,26.42
249,bond_1,20.78
249,bond_2,67.69
250,stock_0,33.92
250,stock_1,61.39
250,stock_2,22.46
250,commodity_0,43.76
250,commodity_1,43.64
250,commodity_2,11.11
250,future_0,74.85
250,future_1,14.27
250,future_2,78.99
250,bond_0,74.33
250,bond_1,51.41
250,bond_2,30.54
251,stock_0,42.35
251,stock_1,33.86
251,stock_2,70.84
251,commodity_0,36.62
251,commodity_1,16.97
251,commodity_2,62.69
251,future_0,77.03
251,future_1,41.63
251,future_2,19.81
251,bond_0,59.81
251,bond_1,33.23
251,bond_2,35.60
252,stock_0,25.96
252,stock_1,15.76
252,stock_2,20.98
252,commodity_0,11.66
252,commodity_1,15.83
252,commodity_2,57.84
252,future_0,30.69
252,future_1,49.05
252,future_2,65.54
252,bond_0,49.80
252,bond_1,75.96
252,bond_2,77.55
253,stock_0,42.02
253,stock_1,14.44
253,stock_2,55.27
253,commodity_0,68.68
253,commodity_1,55.07
253,commodity_2,71.96
253,future_0,51.52
253,future_1,51.88
253,future_2,22.38
253,bond_0,20.91
253,bond_1,22.61
253,bond_2,29.43
254,stock_0,30.77
254,stock_1,76.40
254,stock_2,26.91
254,commodity_0,14.59
254,commodity_1,27.85
254,commodity_2,27.77
254,future_0,41.09
254,future_1,73.56
254,future_2,61.96
254,bond_0,49.18
254,bond_1,48.74
254,bond_2,62.33
255,stock_0,70.22
255,stock_1,29.58
255,stock_2,16.49
255,commodity_0,36.12
255,commodity_1,22.70
255,commodity_2,43.75
255,future_0,29.56
255,future_1,79.23
255,future_2,74.77
255,bond_0,76.81
255,bond_1,77.48
255,bond_2,44.13
256,stock_0,23.43
256,stock_1,19.79
256,stock_2,13.44
256,commodity_0,54.69
256,commodity_1,10.51
256,commodity_2,66.78
256,future_0,58.55
256,future_1,55.54
256,future_2,40.81
256,bond_0,46.21
256,bond_1,24.82
256,bond_2,40.62
257,stock_0,39.28
257,stock_1,14.78
257,stock_2,10.58
257,commodity_0,32.35
257,commodity_1,43.25
257,commodity_2,17.59
257,future_0,37.35
257,future_1,18.90
257,future_2,13.84
257,bond_0,56.86
257,bond_1,70.28
257,bond_2,38.42
258,stock_0,25.69
258,stock_1,59.54
258,stock_2,29.27
258,commodity_0,47.96
258,commodity_1,39.02
258,commodity_2,12.40
258,future_0,12.42
258,future_1,12.17
258,future_2,14.56
258,bond_0,38.70
258,bond_1,32.50
258,bond_2,38.74
259,stock_0,24.48
259,stock_1,20.00
259,stock_2,20.55
259,commodity_0,63.55
259,commodity_1,57.65
259,commodity_2,44.43
259,future_0,58.65
259,future_1,48.87
259,future_2,41.66
259,bond_0,14.08
259,bond_1,45.02
259,bond_2,24.85
260,stock_0,33.22
260,stock_1,38.06
260,stock_2,15.48
260,commodity_0,28.22
260,commodity_1,71.54
260,commodity_2,13.37
260,future_0,76.42
260,future_1,55.88
260,future_2,20.28
260,bond_0,10.08
260,bond_1,21.33
260,bond_2,71.20
261,stock_0,22.07
261,stock_1,16.26
261,stock_2,76.42
261,commodity_0,35.39
261,commodity_1,36.77
261,commodity_2,34.33
261,future_0,14.33
261,future_1,75.92
261,future_2,71.75
261,bond_0,58.43
261,bond_1,49.15
261,bond_2,10.60
262,stock_0,17.03
262,stock_1,69.18
262,stock_2,64.27
262,commodity_0,48.25
262,commodity_1,33.79
262,commodity_2,34.19
262,future_0,26.98
262,future_1,59.76
262,future_2,76.06
262,bond_0,12.37
262,bond_1,28.51
262,bond_2,17.51
263,stock_0,38.10
263,stock_1,38.50
263,stock_2,79.51
263,commodity_0,43.19
263,commodity_1,11.61
263,commodity_2,40.83
263,future_0,72.71
263,future_1,32.36
263,future_2,75.19
263,bond_0,52.84
263,bond_1,16.29
263,bond_2,39.40
264,stock_0,64.56
264,stock_1,40.69
264,stock_2,25.03
264,commodity_0,64.85
264,commodity_1,39.06
264,commodity_2,47.18
264,future_0,76.83
264,future_1,27.91
264,future_2,61.47
264,bond_0,49.95
264,bond_1,60.96
264,bond_2,72.70
265,stock_0,43.84
265,stock_1,46.10
265,stock_2,14.10
265,commodity_0,78.94
265,commodity_1,38.37
265,commodity_2,19.99
265,future_0,72.12
265,future_1,73.61
265,future_2,74.93
265,bond_0,75.91
265,bond_1,31.47
265,bond_2,18.84
266,stock_0,24.77
266,stock_1,42.37
266,stock_2,36.19
266,commodity_0,80.00
266,commodity_1,39.01
266,commodity_2,50.52
266,future_0,20.07
266,future_1,66.64
266,future_2,25.54
266,bond_0,69.66
266,bond_1,18.80
266,bond_2,24.64
267,stock_0,37.55
267,stock_1,69.82
267,stock_2,64.50
267,commodity_0,71.67
267,commodity_1,38.51
267,commodity_2,44.79
267,future_0,41.54
267,future_1,74.06
267,future_2,17.10
267,bond_0,63.66
267,bond_1,63.73
267,bond_2,75.22
268,stock_0,68.89
268,stock_1,16.83
268,stock_2,61.25
268,commodity_0,74.20
268,commodity_1,19.94
268,commodity_2,42.07
268,future_0,40.33
268,future_1,13.15
268,future_2,57.95
268,bond_0,30.95
268,bond_1,41.47
268,bond_2,53.52
269,stock_0,74.47
269,stock_1,37.29
269,stock_2,65.89
269,commodity_0,13.77
269,commodity_1,39.06
269,commodity_2,66.15
269,future_0,47.78
269,future_1,69.69
269,future_2,20.32
269,bond_0,70.52
269,bond_1,57.57
269,bond_2,27.67
270,stock_0,28.28
270,stock_1,14.46
270,stock_2,30.17
270,commodity_0,66.06
270,commodity_1,67.88
270,commodity_2,64.61
270,future_0,56.16
270,future_1,11.29
270,future_2,33.22
270,bond_0,79.48
270,bond_1,79.64
270,bond_2,55.40
271,stock_0,42.95
271,stock_1,51.76
271,stock_2,70.46
271,commodity_0,60.04
271,commodity_1,46.05
271,commodity_2,41.48
271,future_0,60.41
271,future_1,60.47
271,future_2,18.95
271,bond_0,66.80
271,bond_1,74.82
271,bond_2,25.78
272,stock_0,49.15
272,stock_1,19.63
272,stock_2,27.01
272,commodity_0,73.91
272,commodity_1,51.54
272,commodity_2,22.49
272,future_0,62.03
272,future_1,39.65
272,future_2,40.83
272,bond_0,43.92
272,bond_1,56.01
272,bond_2,33.09
273,stock_0,41.29
273,stock_1,19.84
273,stock_2,39.49
273,commodity_0,25.94
273,commodity_1,26.22
273,commodity_2,56.48
273,future_0,12.51
273,future_1,47.31
273,future_2,52.76
273,bond_0,50.51
273,bond_1,10.85
273,bond_2,77.52
274,stock_0,39.83
274,stock_1,53.48
274,stock_2,58.75
274,commodity_0,35.87
274,commodity_1,52.27
274,commodity_2,37.43
274,future_0,31.34
274,future_1,15.74
274,future_2,67.85
274,bond_0,15.24
274,bond_1,64.09
274,bond_2,52.01
275,stock_0,31.23
275,stock_1,36.62
275,stock_2,11.82
275,commodity_0,23.25
275,commodity_1,50.65
275,commodity_2,47.52
275,future_0,39.24
275,future_1,21.03
275,future_2,46.73
275,bond_0,36.92
275,bond_1,70.11
275,bond_2,35.36
276,stock_0,29.98
276,stock_1,42.43
276,stock_2,15.33
276,commodity_0,75.15
276,commodity_1,24.77
276,commodity_2,79.82
276,future_0,18.82
276,future_1,22.69
276,future_2,66.92
276,bond_0,65.59
276,bond_1,52.51
276,bond_2,37.53
277,stock_0,69.69
277,stock_1,45.32
277,stock_2,67.59
277,commodity_0,25.66
277,commodity_1,57.82
277,commodity_2,39.11
277,future_0,31.47
277,future_1,11.94
277,future_2,46.78
277,bond_0,78.11
277,bond_1,19.99
277,bond_2,19.83
278,stock_0,44.70
278,stock_1,17.19
278,stock_2,43.31
278,commodity_0,33.09
278,commodity_1,24.91
278,commodity_2,25.49
278,future_0,41.19
278,future_1,44.50
278,future_2,29.29
278,bond_0,14.65
278,bond_1,50.57
278,bond_2,60.86
279,stock_0,70.02
279,stock_1,36.23
279,stock_2,74.14
279,commodity_0,61.96
279,commodity_1,41.82
279,commodity_2,43.64
279,future_0,44.89
279,future_1,60.05
279,future_2,54.50
279,bond_0,23.75
279,bond_1,48.83
279,bond_2,74.28
280,stock_0,75.60
280,stock_1,27.63
280,stock_2,58.72
280,commodity_0,68.38
280,commodity_1,43.55
280,commodity_2,29.68
280,future_0,37.61
280,future_1,14.89
280,future_2,31.22
280,bond_0,28.23
280,bond_1,11.44
280,bond_2,48.12
281,stock_0,17.33
281,stock_1,51.19
281,stock_2,19.60
281,commodity_0,40.83
281,commodity_1,17.58
281,commodity_2,64.29
281,future_0,74.53
281,future_1,62.66
281,future_2,27.09
281,bond_0,59.75
281,bond_1,35.17
281,bond_2,45.11
282,stock_0,66.26
282,stock_1,79.41
282,stock_2,21.33
282,commodity_0,57.12
282,commodity_1,41.86
282,commodity_2,12.57
282,future_0,23.69
282,future_1,24.04
282,future_2,27.44
282,bond_0,33.47
282,bond_1,74.17
282,bond_2,65.98
283,stock_0,24.77
283,stock_1,11.27
283,stock_2,34.63
283,commodity_0,24.95
283,commodity_1,40.56
283,commodity_2,56.36
283,future_0,57.96
283,future_1,74.75
283,future_2,50.38
283,bond_0,62.21
283,bond_1,15.70
283,bond_2,28.19
284,stock_0,61.23
284,stock_1,73.05
284,stock_2,12.26
284,commodity_0,67.93
284,commodity_1,20.01
284,commodity_2,53.11
284,future_0,63.68
284,future_1,14.53
284,future_2,60.22
284,bond_0,12.22
284,bond_1,73.17
284,bond_2,19.74
285,stock_0,33.28
285,stock_1,36.84
285,stock_2,63.29
285,commodity_0,76.00
285,commodity_1,54.56
285,commodity_2,45.73
285,future_0,76.63
285,future_1,22.88
285,future_2,48.76
285,bond_0,58.76
285,bond_1,41.11
285,bond_2,42.41
286,stock_0,16.18
286,stock_1,62.63
286,stock_2,23.75
286,commodity_0,29.67
286,commodity_1,28.00
286,commodity_2,69.23
286,future_0,34.87
286,future_1,72.91
286,future_2,33.73
286,bond_0,15.09
286,bond_1,20.07
286,bond_2,79.80
287,stock_0,31.76
287,stock_1,73.41
287,stock_2,33.21
287,commodity_0,66.77
287,commodity_1,70.46
287,commodity_2,22.68
287,future_0,65.27
287,future_1,21.97
287,future_2,44.84
287,bond_0,30.17
287,bond_1,60.33
287,bond_2,67.69
288,stock_0,49.92
288,stock_1,67.19
288,stock_2,46.35
288,commodity_0,25.05
288,commodity_1,72.46
288,commodity_2,17.58
288,future_0,59.49
288,future_1,67.37
288,future_2,55.28
288,bond_0,41.16
288,bond_1,51.24
288,bond_2,65.02
289,stock_0,68.99
289,stock_1,69.80
289,stock_2,11.89
289,commodity_0,69.68
289,commodity_1,11.97
289,commodity_2,58.17
289,future_0,78.27
289,future_1,47.62
289,future_2,67.41
289,bond_0,49.17
289,bond_1,50.65
289,bond_2,44.15
290,stock_0,41.25
290,stock_1,58.28
290,stock_2,69.12
290,commodity_0,44.64
290,commodity_1,69.01
290,commodity_2,56.72
290,future_0,47.22
290,future_1,59.32
290,future_2,26.36
290,bond_0,43.55
290,bond_1,39.82
290,bond_2,39.55
291,stock_0,10.74
291,stock_1,35.55
291,stock_2,46.18
291,commodity_0,75.95
291,commodity_1,62.24
291,commodity_2,10.08
291,future_0,46.98
291,future_1,53.52
291,future_2,12.44
291,bond_0,56.50
291,bond_1,45.65
291,bond_2,61.02
292,stock_0,32.08
292,stock_1,78.76
292,stock_2,60.77
292,commodity_0,46.33
292,commodity_1,66.15
292,commodity_2,53.48
292,future_0,22.52
292,future_1,55.28
292,future_2,51.12
292,bond_0,43.86
292,bond_1,25.54
292,bond_2,15.51
293,stock_0,66.40
293,stock_1,49.33
293,stock_2,17.87
293,commodity_0,25.54
293,commodity_1,65.45
293,commodity_2,57.22
293,future_0,55.92
293,future_1,35.65
293,future_2,63.99
293,bond_0,11.51
293,bond_1,59.93
293,bond_2,42.77
294,stock_0,17.13
294,stock_1,74.44
294,stock_2,38.01
294,commodity_0,54.25
294,commodity_1,43.55
294,commodity_2,61.57
294,future_0,43.79
294,future_1,68.20
294,future_2,25.32
294,bond_0,11.69
294,bond_1,24.73
294,bond_2,29.25
295,stock_0,12.35
295,stock_1,32.78
295,stock_2,21.41
295,commodity_0,56.79
295,commodity_1,12.36
295,commodity_2,79.76
295,future_0,74.41
295,future_1,65.93
295,future_2,72.23
295,bond_0,32.31
295,bond_1,36.77
295,bond_2,44.70
296,stock_0,42.75
296,stock_1,74.24
296,stock_2,55.26
296,commodity_0,46.86
296,commodity_1,59.42
296,commodity_2,26.49
296,future_0,35.95
296,future_1,45.97
296,future_2,72.77
296,bond_0,56.29
296,bond_1,79.21
296,bond_2,44.60
297,stock_0,59.48
297,stock_1,78.69
297,stock_2,27.57
297,commodity_0,14.33
297,commodity_1,58.09
297,commodity_2,22.04
297,future_0,52.86
297,future_1,37.41
297,future_2,46.73
297,bond_0,44.35
297,bond_1,32.45
297,bond_2,33.12
298,stock_0,28.98
298,stock_1,72.41
298,stock_2,50.76
298,commodity_0,65.85
298,commodity_1,50.37
298,commodity_2,65.50
298,future_0,38.92
298,future_1,53.38
298,future_2,27.52
298,bond_0,58.37
298,bond_1,79.60
298,bond_2,25.96
299,stock_0,78.85
299,stock_1,37.73
299,stock_2,76.16
299,commodity_0,76.13
299,commodity_1,13.38
299,commodity_2,13.88
299,future_0,45.30
299,future_1,70.97
299,future_2,28.47
299,bond_0,21.48
299,bond_1,35.85
299,bond_2,35.66
300,stock_0,45.62
300,stock_1,15.89
300,stock_2,73.94
300,commodity_0,25.20
300,commodity_1,44.59
300,commodity_2,47.90
300,future_0,18.59
300,future_1,62.08
300,future_2,51.05
300,bond_0,47.33
300,bond_1,15.94
300,bond_2,47.18
301,stock_0,12.32
301,stock_1,34.15
301,stock_2,60.51
301,commodity_0,72.20
301,commodity_1,26.04
301,commodity_2,69.96
301,future_0,44.72
301,future_1,50.08
301,future_2,55.02
301,bond_0,37.18
301,bond_1,52.61
301,bond_2,35.66
302,stock_0,65.04
302,stock_1,17.28
302,stock_2,36.42
302,commodity_0,58.64
302,commodity_1,73.03
302,commodity_2,15.24
302,future_0,17.74
302,future_1,75.89
302,future_2,20.00
302,bond_0,52.35
302,bond_1,29.82
302,bond_2,21.46
303,stock_0,35.75
303,stock_1,28.48
303,stock_2,15.27
303,commodity_0,17.98
303,commodity_1,26.11
303,commodity_2,19.96
303,future_0,57.13
303,future_1,36.90
303,future_2,64.87
303,bond_0,55.47
303,bond_1,64.14
303,bond_2,42.80
304,stock_0,33.48
304,stock_1,12.37
304,stock_2,15.80
304,commodity_0,20.17
304,commodity_1,66.71
304,commodity_2,34.23
304,future_0,39.22
304,future_1,52.26
304,future_2,65.78
304,bond_0,63.45
304,bond_1,26.59
304,bond_2,68.79
305,stock_0,54.59
305,stock_1,74.68
305,stock_2,28.80
305,commodity_0,60.75
305,commodity_1,15.94
305,commodity_2,15.52
305,future_0,21.76
305,future_1,18.95
305,future_2,38.31
305,bond_0,19.51
305,bond_1,49.75
305,bond_2,47.83
306,stock_0,60.67
306,stock_1,35.76
306,stock_2,47.27
306,commodity_0,38.91
306,commodity_1,36.25
306,commodity_2,23.93
306,future_0,30.05
306,future_1,31.99
306,future_2,28.59
306,bond_0,47.89
306,bond_1,71.27
306,bond_2,31.26
307,stock_0,27.72
307,stock_1,68.97
307,stock_2,52.00
307,commodity_0,75.26
307,commodity_1,29.94
307,commodity_2,46.93
307,future_0,14.28
307,future_1,56.00
307,future_2,22.50
307,bond_0,12.16
307,bond_1,45.58
307,bond_2,41.25
308,stock_0,32.11
308,stock_1,22.70
308,stock_2,14.77
308,commodity_0,46.51
308,commodity_1,49.70
308,commodity_2,57.27
308,future_0,43.44
308,future_1,28.60
308,future_2,31.53
308,bond_0,68.24
308,bond_1,46.96
308,bond_2,74.67
309,stock_0,32.95
309,stock_1,29.74
309,stock_2,76.02
309,commodity_0,34.89
309,commodity_1,40.98
309,commodity_2,53.87
309,future_0,49.38
309,future_1,49.12
309,future_2,58.94
309,bond_0,78.16
309,bond_1,15.48
309,bond_2,61.70
310,stock_0,10.57
310,stock_1,69.32
310,stock_2,27.37
310,commodity_0,41.25
310,commodity_1,14.00
310,commodity_2,74.44
310,future_0,70.64
310,future_1,21.36
310,future_2,40.43
310,bond_0,12.43
310,bond_1,79.39
310,bond_2,70.26
311,stock_0,36.28
311,stock_1,48.61
311,stock_2,16.32
311,commodity_0,20.25
311,commodity_1,61.70
311,commodity_2,34.51
311,future_0,61.66
311,future_1,32.42
311,future_2,29.50
311,bond_0,76.53
311,bond_1,24.38
311,bond_2,78.77
312,stock_0,43.53
312,stock_1,11.74
312,stock_2,33.08
312,commodity_0,71.04
312,commodity_1,40.50
312,commodity_2,57.95
312,future_0,67.89
312,future_1,28.64
312,future_2,75.61
312,bond_0,19.58
312,bond_1,72.16
312,bond_2,55.49
313,stock_0,33.31
313,stock_1,42.67
313,stock_2,76.95
313,commodity_0,16.19
313,commodity_1,25.25
313,commodity_2,38.84
313,future_0,51.73
313,future_1,47.59
313,future_2,56.02
313,bond_0,18.26
313,bond_1,30.51
313,bond_2,47.49
314,stock_0,17.05
314,stock_1,72.35
314,stock_2,31.39
314,commodity_0,65.69
314,commodity_1,79.97
314,commodity_2,70.64
314,future_0,73.17
314,future_1,37.69
314,future_2,52.98
314,bond_0,59.98
314,bond_1,55.28
314,bond_2,10.57
315,stock_0,77.65
315,stock_1,76.33
315,stock_2,64.92
315,commodity_0,20.72
315,commodity_1,17.23
315,commodity_2,36.03
315,future_0,41.76
315,future_1,17.73
315,future_2,58.73
315,bond_0,28.66
315,bond_1,13.27
315,bond_2,24.86
316,stock_0,67.04
316,stock_1,60.07
316,stock_2,47.22
316,commodity_0,15.22
316,commodity_1,71.03
316,commodity_2,72.17
316,future_0,21.14
316,future_1,34.73
316,future_2,34.44
316,bond_0,77.76
316,bond_1,43.59
316,bond_2,74.58
317,stock_0,52.79
317,stock_1,69.23
317,stock_2,33.51
317,commodity_0,75.60
317,commodity_1,71.92
317,commodity_2,30.98
317,future_0,48.31
317,future_1,50.45
317,future_2,14.47
317,bond_0,46.81
317,bond_1,28.00
317,bond_2,20.40
318,stock_0,60.76
318,stock_1,72.68
318,stock_2,76.97
318,commodity_0,44.60
318,commodity_1,11.19
318,commodity_2,41.73
318,future_0,73.45
318,future_1,47.67
318,future_2,74.86
318,bond_0,64.05
318,bond_1,20.90
318,bond_2,64.38
319,stock_0,61.30
319,stock_1,47.00
319,stock_2,44.03
319,commodity_0,21.72
319,commodity_1,48.53
319,commodity_2,31.89
319,future_0,19.11
319,future_1,70.92
319,future_2,38.36
319,bond_0,26.68
319,bond_1,75.74
319,bond_2,54.99
320,stock_0,59.54
320,stock_1,42.32
320,stock_2,15.41
320,commodity_0,40.77
320,commodity_1,72.15
320,commodity_2,32.92
320,future_0,40.59
320,future_1,55.05
320,future_2,23.95
320,bond_0,39.34
320,bond_1,37.87
320,bond_2,65.44
321,stock_0,22.33
321,stock_1,73.43
321,stock_2,17.17
321,commodity_0,22.69
321,commodity_1,58.40
321,commodity_2,26.38
321,future_0,43.92
321,future_1,22.20
321,future_2,22.97
321,bond_0,17.84
321,bond_1,74.98
321,bond_2,70.62
322,stock_0,35.20
322,stock_1,64.72
322,stock_2,36.02
322,commodity_0,44.08
322,commodity_1,19.21
322,commodity_2,11.67
322,future_0,50.29
322,future_1,51.48
322,future_2,52.36
322,bond_0,48.05
322,bond_1,11.00
322,bond_2,26.46
323,stock_0,79.76
323,stock_1,15.50
323,stock_2,24.25
323,commodity_0,30.10
323,commodity_1,11.80
323,commodity_2,40.22
323,future_0,51.26
323,future_1,50.68
323,future_2,49.15
323,bond_0,51.58
323,bond_1,34.14
323,bond_2,55.14
324,stock_0,18.13
324,stock_1,48.31
324,stock_2,43.20
324,commodity_0,49.60
324,commodity_1,65.89
324,commodity_2,59.33
324,future_0,63.40
324,future_1,55.66
324,future_2,36.99
324,bond_0,46.07
324,bond_1,26.44
324,bond_2,28.85
325,stock_0,58.81
325,stock_1,40.25
325,stock_2,73.90
325,commodity_0,33.27
325,commodity_1,74.65
325,commodity_2,78.24
325,future_0,34.39
325,future_1,47.92
325,future_2,46.31
325,bond_0,43.29
325,bond_1,46.57
325,bond_2,48.84
326,stock_0,72.11
326,stock_1,31.40
326,stock_2,34.05
326,commodity_0,76.03
326,commodity_1,64.60
326,commodity_2,64.07
326,future_0,11.00
326,future_1,51.03
326,future_2,72.63
326,bond_0,66.55
326,bond_1,64.36
326,bond_2,76.16
327,stock_0,42.70
327,stock_1,27.68
327,stock_2,47.58
327,commodity_0,70.76
327,commodity_1,20.60
327,commodity_2,62.58
327,future_0,48.09
327,future_1,19.92
327,future_2,56.34
327,bond_0,79.14
327,bond_1,27.87
327,bond_2,10.09
328,stock_0,59.35
328,stock_1,24.57
328,stock_2,24.05
328,commodity_0,56.12
328,commodity_1,75.94
328,commodity_2,17.45
328,future_0,34.51
328,future_1,16.64
328,future_2,16.67
328,bond_0,19.58
328,bond_1,49.29
328,bond_2,72.30
329,stock_0,69.71
329,stock_1,44.46
329,stock_2,60.48
329,commodity_0,24.04
329,commodity_1,33.90
329,commodity_2,23.07
329,future_0,54.87
329,future_1,51.32
329,future_2,65.75
329,bond_0,33.08
329,bond_1,24.27
329,bond_2,71.91
330,stock_0,10.55
330,stock_1,16.87
330,stock_2,16.28
330,commodity_0,41.58
330,commodity_1,17.87
330,commodity_2,61.47
330,future_0,19.39
330,future_1,16.34
330,future_2,62.28
330,bond_0,17.25
330,bond_1,36.30
330,bond_2,74.20
331,stock_0,16.57
331,stock_1,11.01
331,stock_2,31.74
331,commodity_0,42.38
331,commodity_1,71.35
331,commodity_2,78.25
331,future_0,75.43
331,future_1,15.80
331,future_2,46.91
331,bond_0,38.52
331,bond_1,36.67
331,bond_2,60.01
332,stock_0,19.28
332,stock_1,73.91
332,stock_2,78.66
332,commodity_0,16.17
332,commodity_1,64.02
332,commodity_2,19.19
332,future_0,59.49
332,future_1,19.67
332,future_2,79.27
332,bond_0,46.47
332,bond_1,62.49
332,bond_2,65.72
333,stock_0,64.05
333,stock_1,18.14
333,stock_2,20.36
333,commodity_0,29.77
333,commodity_1,46.81
333,commodity_2,67.73
333,future_0,67.63
333,future_1,62.55
333,future_2,71.79
333,bond_0,57.24
333,bond_1,14.50
333,bond_2,14.06
334,stock_0,17.21
334,stock_1,18.78
334,stock_2,10.04
334,commodity_0,11.08
334,commodity_1,12.89
334,commodity_2,79.95
334,future_0,64.49
334,future_1,55.34
334,future_2,72.59
334,bond_0,31.33
334,bond_1,41.74
334,bond_2,48.44
335,stock_0,71.45
335,stock_1,79.31
335,stock_2,11.44
335,commodity_0,64.12
335,commodity_1,34.68
335,commodity_2,55.56
335,future_0,47.19
335,future_1,11.10
335,future_2,47.23
335,bond_0,19.61
335,bond_1,59.83
335,bond_2,66.48
336,stock_0,12.67
336,stock_1,57.41
336,stock_2,78.48
336,commodity_0,19.89
336,commodity_1,31.08
336,commodity_2,54.40
336,future_0,65.78
336,future_1,67.40
336,future_2,34.35
336,bond_0,50.95
336,bond_1,36.09
336,bond_2,38.36
337,stock_0,71.83
337,stock_1,18.56
337,stock_2,65.70
337,commodity_0,56.96
337,commodity_1,42.75
337,commodity_2,45.53
337,future_0,46.06
337,future_1,42.34
337,future_2,31.27
337,bond_0,66.98
337,bond_1,23.38
337,bond_2,30.91
338,stock_0,34.39
338,stock_1,18.49
338,stock_2,38.66
338,commodity_0,30.11
338,commodity_1,48.30
338,commodity_2,25.70
338,future_0,28.02
338,future_1,20.48
338,future_2,51.52
338,bond_0,48.63
338,bond_1,63.63
338,bond_2,33.12
339,stock_0,69.42
339,stock_1,39.90
339,stock_2,58.75
339,commodity_0,18.79
339,commodity_1,77.55
339,commodity_2,44.60
339,future_0,12.03
339,future_1,65.85
339,future_2,17.66
339,bond_0,61.87
339,bond_1,71.36
339,bond_2,36.44
340,stock_0,67.71
340,stock_1,48.55
340,stock_2,53.27
340,commodity_0,19.87
340,commodity_1,79.37
340,commodity_2,37.53
340,future_0,31.80
340,future_1,22.02
340,future_2,76.76
340,bond_0,46.50
340,bond_1,53.31
340,bond_2,22.72
341,stock_0,66.42
341,stock_1,29.16
341,stock_2,42.42
341,commodity_0,62.99
341,commodity_1,53.93
341,commodity_2,48.62
341,future_0,53.22
341,future_1,71.01
341,future_2,14.04
341,bond_0,49.13
341,bond_1,38.84
341,bond_2,63.33
342,stock_0,58.54
342,stock_1,21.28
342,stock_2,25.95
342,commodity_0,31.27
342,commodity_1,66.12
342,commodity_2,28.57
342,future_0,38.90
342,future_1,17.44
342,future_2,17.52
342,bond_0,33.69
342,bond_1,13.99
342,bond_2,75.20
343,stock_0,66.50
343,stock_1,25.40
343,stock_2,66.66
343,commodity_0,75.38
343,commodity_1,22.30
343,commodity_2,43.70
343,future_0,70.55
343,future_1,75.53
343,future_2,13.83
343,bond_0,48.89
343,bond_1,35.55
343,bond_2,48.47
344,stock_0,71.96
344,stock_1,35.91
344,stock_2,11.32
344,commodity_0,65.32
344,commodity_1,71.28
344,commodity_2,47.82
344,future_0,67.78
344,future_1,25.65
344,future_2,29.51
344,bond_0,71.56
344,bond_1,60.36
344,bond_2,77.11
345,stock_0,61.76
345,stock_1,46.71
345,stock_2,75.48
345,commodity_0,20.81
345,commodity_1,22.30
345,commodity_2,62.81
345,future_0,65.57
345,future_1,30.91
345,future_2,47.29
345,bond_0,71.41
345,bond_1,50.72
345,bond_2,55.87
346,stock_0,63.24
346,stock_1,15.42
346,stock_2,35.20
346,commodity_0,32.18
346,commodity_1,40.99
346,commodity_2,77.27
346,future_0,36.78
346,future_1,72.99
346,future_2,45.49
346,bond_0,48.00
346,bond_1,79.87
346,bond_2,72.71
347,stock_0,15.03
347,stock_1,71.38
347,stock_2,29.18
347,commodity_0,67.70
347,commodity_1,63.68
347,commodity_2,49.17
347,future_0,26.39
347,future_1,19.58
347,future_2,39.42
347,bond_0,36.54
347,bond_1,59.71
347,bond_2,75.13
348,stock_0,57.88
348,stock_1,68.22
348,stock_2,53.51
348,commodity_0,55.63
348,commodity_1,10.22
348,commodity_2,60.04
348,future_0,53.98
348,future_1,46.79
348,future_2,33.98
348,bond_0,44.23
348,bond_1,11.29
348,bond_2,51.29
349,stock_0,40.45
349,stock_1,34.38
349,stock_2,58.21
349,commodity_0,14.10
349,commodity_1,15.90
349,commodity_2,37.03
349,future_0,15.42
349,future_1,16.80
349,future_2,46.45
349,bond_0,55.40
349,bond_1,72.77
349,bond_2,19.42
350,stock_0,64.96
350,stock_1,32.07
350,stock_2,57.71
350,commodity_0,73.19
350,commodity_1,52.04
350,commodity_2,71.15
350,future_0,17.15
350,future_1,20.25
350,future_2,63.61
350,bond_0,73.58
350,bond_1,40.60
350,bond_2,27.08
351,stock_0,68.95
351,stock_1,24.04
351,stock_2,41.15
351,commodity_0,57.17
351,commodity_1,72.50
351,commodity_2,36.77
351,future_0,73.02
351,future_1,64.62
351,future_2,27.03
351,bond_0,47.92
351,bond_1,62.20
351,bond_2,22.46
352,stock_0,27.16
352,stock_1,57.11
352,stock_2,77.61
352,commodity_0,22.74
352,commodity_1,71.68
