<TABLE>,tradable
asset-name,asset-class
STRING,STRING
stock_0,stock
stock_1,stock
stock_2,stock
commodity_0,commodity
commodity_1,commodity
commodity_2,commodity
future_0,future
future_1,future
future_2,future
bond_0,bond
bond_1,bond
bond_2,bond
<TABLE>,price-over-time
258,stock_0,4.14
258,stock_1,0.85
258,stock_2,4.45
258,commodity_0,3.67
258,commodity_1,4.29
258,commodity_2,1.91
258,future_0,0.78
258,future_1,5.81
258,future_2,6.77
258,bond_0,0.53
258,bond_1,4.99
258,bond_2,2.10
259,stock_0,3.69
259,stock_1,2.73
259,stock_2,6.84
259,commodity_0,1.57
259,commodity_1,3.75
259,commodity_2,2.30
259,future_0,2.93
259,future_1,7.75
259,future_2,5.08
259,bond_0,1.58
259,bond_1,7.88
259,bond_2,7.61
260,stock_0,3.31
260,stock_1,5.85
260,stock_2,3.06
260,commodity_0,7.83
260,commodity_1,7.74
260,commodity_2,2.52
260,future_0,6.94
260,future_1,2.75
260,future_2,6.22
260,bond_0,6.22
260,bond_1,5.66
260,bond_2,7.58
261,stock_0,5.70
261,stock_1,1.96
261,stock_2,3.22
261,commodity_0,1.78
261,commodity_1,5.75
261,commodity_2,6.13
261,future_0,1.67
261,future_1,1.43
261,future_2,7.82
261,bond_0,0.98
261,bond_1,4.29
261,bond_2,5.65
262,stock_0,7.39
262,stock_1,4.55
262,stock_2,2.15
262,commodity_0,5.85
262,commodity_1,3.87
262,commodity_2,2.19
262,future_0,0.90
262,future_1,7.52
262,future_2,4.25
262,bond_0,2.11
262,bond_1,5.13
262,bond_2,6.31
263,stock_0,2.07
263,stock_1,0.89
263,stock_2,2.97
263,commodity_0,2.96
263,commodity_1,0.87
263,commodity_2,6.46
263,future_0,7.12
263,future_1,3.92
263,future_2,0.80
263,bond_0,3.06
263,bond_1,5.54
263,bond_2,1.82
264,stock_0,7.02
264,stock_1,7.12
264,stock_2,5.64
264,commodity_0,1.59
264,commodity_1,0.73
264,commodity_2,2.23
264,future_0,4.67
264,future_1,3.22
264,future_2,4.86
264,bond_0,2.10
264,bond_1,1.84
264,bond_2,3.75
265,stock_0,1.15
265,stock_1,3.34
265,stock_2,4.72
265,commodity_0,5.46
265,commodity_1,1.05
265,commodity_2,0.89
265,future_0,6.47
265,future_1,3.89
265,future_2,7.08
265,bond_0,7.04
265,bond_1,4.36
265,bond_2,6.22
266,stock_0,7.22
266,stock_1,0.97
266,stock_2,4.08
266,commodity_0,5.53
266,commodity_1,7.26
266,commodity_2,2.51
266,future_0,1.66
266,future_1,6.82
266,future_2,7.89
266,bond_0,1.12
266,bond_1,2.72
266,bond_2,3.31
267,stock_0,7.08
267,stock_1,1.69
267,stock_2,4.03
267,commodity_0,6.74
267,commodity_1,6.83
267,commodity_2,3.97
267,future_0,6.65
267,future_1,7.32
267,future_2,4.85
267,bond_0,5.49
267,bond_1,6.84
267,bond_2,4.13
268,stock_0,5.79
268,stock_1,4.41
268,stock_2,7.50
268,commodity_0,4.64
268,commodity_1,5.42
268,commodity_2,0.55
268,future_0,3.42
268,future_1,7.84
268,future_2,4.72
268,bond_0,4.21
268,bond_1,2.35
268,bond_2,3.00
269,stock_0,5.11
269,stock_1,7.58
269,stock_2,1.75
269,commodity_0,2.03
269,commodity_1,7.93
269,commodity_2,7.86
269,future_0,1.53
269,future_1,3.57
269,future_2,1.39
269,bond_0,7.72
269,bond_1,7.76
269,bond_2,7.67
270,stock_0,7.03
270,stock_1,4.55
270,stock_2,7.38
270,commodity_0,2.58
270,commodity_1,6.85
270,commodity_2,1.42
270,future_0,0.77
270,future_1,1.24
270,future_2,6.22
270,bond_0,2.78
270,bond_1,5.35
270,bond_2,4.77
271,stock_0,7.31
271,stock_1,1.08
271,stock_2,5.91
271,commodity_0,1.10
271,commodity_1,2.51
271,commodity_2,5.90
271,future_0,7.55
271,future_1,0.93
271,future_2,1.35
271,bond_0,6.28
271,bond_1,1.50
271,bond_2,6.27
272,stock_0,2.12
272,stock_1,7.58
272,stock_2,6.71
272,commodity_0,7.21
272,commodity_1,2.69
272,commodity_2,1.17
272,future_0,4.12
272,future_1,3.66
272,future_2,6.53
272,bond_0,6.84
272,bond_1,7.18
272,bond_2,5.43
273,stock_0,7.57
273,stock_1,2.81
273,stock_2,5.47
273,commodity_0,3.48
273,commodity_1,6.91
273,commodity_2,5.18
273,future_0,0.96
273,future_1,2.51
273,future_2,5.75
273,bond_0,4.34
273,bond_1,2.13
273,bond_2,7.34
274,stock_0,0.57
274,stock_1,6.54
274,stock_2,7.36
274,commodity_0,7.08
274,commodity_1,6.34
274,commodity_2,5.94
274,future_0,1.70
274,future_1,5.99
274,future_2,5.20
274,bond_0,7.17
274,bond_1,7.80
274,bond_2,2.86
275,stock_0,3.74
275,stock_1,7.11
275,stock_2,3.25
275,commodity_0,2.84
275,commodity_1,1.24
275,commodity_2,7.14
275,future_0,6.05
275,future_1,3.20
275,future_2,7.60
275,bond_0,1.59
275,bond_1,5.62
275,bond_2,5.56
276,stock_0,7.60
276,stock_1,5.64
276,stock_2,6.43
276,commodity_0,3.26
276,commodity_1,4.16
276,commodity_2,4.52
276,future_0,0.76
276,future_1,0.84
276,future_2,3.21
276,bond_0,5.42
276,bond_1,7.50
276,bond_2,5.98
277,stock_0,6.73
277,stock_1,1.75
277,stock_2,3.10
277,commodity_0,2.94
277,commodity_1,5.01
277,commodity_2,2.60
277,future_0,6.52
277,future_1,4.14
277,future_2,1.43
277,bond_0,2.80
277,bond_1,3.47
277,bond_2,6.14
278,stock_0,1.55
278,stock_1,3.14
278,stock_2,1.42
278,commodity_0,1.51
278,commodity_1,4.43
278,commodity_2,2.56
278,future_0,3.49
278,future_1,0.84
278,future_2,7.11
278,bond_0,5.32
278,bond_1,7.59
278,bond_2,7.72
279,stock_0,7.48
279,stock_1,0.99
279,stock_2,7.86
279,commodity_0,3.28
279,commodity_1,2.13
279,commodity_2,5.25
279,future_0,1.59
279,future_1,7.67
279,future_2,3.27
279,bond_0,0.84
279,bond_1,4.41
279,bond_2,6.55
280,stock_0,7.70
280,stock_1,3.69
280,stock_2,1.55
280,commodity_0,1.40
280,commodity_1,7.13
280,commodity_2,3.10
280,future_0,2.03
280,future_1,0.51
280,future_2,4.06
280,bond_0,6.00
280,bond_1,0.83
280,bond_2,4.60
281,stock_0,2.33
281,stock_1,2.33
281,stock_2,5.22
281,commodity_0,3.74
281,commodity_1,2.12
281,commodity_2,4.70
281,future_0,2.75
281,future_1,5.84
281,future_2,1.20
281,bond_0,0.55
281,bond_1,1.58
281,bond_2,6.83
282,stock_0,3.92
282,stock_1,1.53
282,stock_2,1.62
282,commodity_0,3.47
282,commodity_1,6.55
282,commodity_2,0.70
282,future_0,1.11
282,future_1,2.30
282,future_2,4.70
282,bond_0,5.46
282,bond_1,3.81
282,bond_2,6.91
283,stock_0,7.74
283,stock_1,0.77
283,stock_2,3.77
283,commodity_0,6.76
283,commodity_1,3.91
283,commodity_2,7.30
283,future_0,7.90
283,future_1,5.53
283,future_2,2.33
283,bond_0,0.98
283,bond_1,5.50
283,bond_2,4.47
284,stock_0,7.97
284,stock_1,6.98
284,stock_2,0.85
284,commodity_0,0.65
284,commodity_1,7.56
284,commodity_2,1.08
284,future_0,5.43
284,future_1,6.04
284,future_2,1.58
284,bond_0,6.20
284,bond_1,0.70
284,bond_2,6.71
285,stock_0,2.55
285,stock_1,1.60
285,stock_2,1.86
285,commodity_0,6.24
285,commodity_1,7.36
285,commodity_2,5.86
285,future_0,0.60
285,future_1,5.31
285,future_2,4.94
285,bond_0,1.18
285,bond_1,5.06
285,bond_2,2.38
286,stock_0,2.79
286,stock_1,1.31
286,stock_2,6.12
286,commodity_0,5.15
286,commodity_1,0.88
286,commodity_2,4.61
286,future_0,4.57
286,future_1,1.29
286,future_2,7.80
286,bond_0,7.25
286,bond_1,1.18
286,bond_2,0.73
287,stock_0,1.71
287,stock_1,3.14
287,stock_2,4.90
287,commodity_0,4.23
287,commodity_1,1.57
287,commodity_2,7.75
287,future_0,0.89
287,future_1,3.20
287,future_2,3.46
287,bond_0,3.79
287,bond_1,1.44
287,bond_2,3.52
288,stock_0,0.73
288,stock_1,4.31
288,stock_2,1.35
288,commodity_0,3.90
288,commodity_1,3.03
288,commodity_2,0.61
288,future_0,2.99
288,future_1,0.82
288,future_2,3.40
288,bond_0,3.56
288,bond_1,7.63
288,bond_2,3.51
289,stock_0,2.25
289,stock_1,2.73
289,stock_2,3.28
289,commodity_0,0.78
289,commodity_1,2.74
289,commodity_2,5.37
289,future_0,3.40
289,future_1,6.83
289,future_2,1.92
289,bond_0,1.97
289,bond_1,1.04
289,bond_2,1.29
290,stock_0,5.72
290,stock_1,2.44
290,stock_2,5.92
290,commodity_0,7.26
290,commodity_1,7.06
290,commodity_2,5.72
290,future_0,0.87
290,future_1,5.92
290,future_2,4.06
290,bond_0,4.47
290,bond_1,2.20
290,bond_2,1.54
291,stock_0,6.56
291,stock_1,1.90
291,stock_2,5.36
291,commodity_0,2.67
291,commodity_1,2.97
291,commodity_2,3.43
291,future_0,1.27
291,future_1,3.27
291,future_2,5.39
291,bond_0,0.65
291,bond_1,3.94
291,bond_2,2.67
292,stock_0,4.80
292,stock_1,2.17
292,stock_2,6.60
292,commodity_0,7.68
292,commodity_1,6.91
292,commodity_2,5.72
292,future_0,7.83
292,future_1,3.91
292,future_2,6.55
292,bond_0,1.56
292,bond_1,5.02
292,bond_2,5.55
293,stock_0,7.86
293,stock_1,3.37
293,stock_2,3.53
293,commodity_0,1.81
293,commodity_1,1.36
293,commodity_2,5.22
293,future_0,7.74
293,future_1,1.88
293,future_2,0.60
293,bond_0,4.93
293,bond_1,0.60
293,bond_2,3.22
294,stock_0,4.39
294,stock_1,3.80
294,stock_2,6.41
294,commodity_0,6.25
294,commodity_1,2.23
294,commodity_2,0.57
294,future_0,1.83
294,future_1,7.90
294,future_2,5.86
294,bond_0,5.21
294,bond_1,7.31
294,bond_2,0.60
295,stock_0,1.04
295,stock_1,1.17
295,stock_2,5.37
295,commodity_0,3.99
295,commodity_1,4.31
295,commodity_2,2.21
295,future_0,4.11
295,future_1,2.30
295,future_2,6.79
295,bond_0,7.71
295,bond_1,3.18
295,bond_2,4.79
296,stock_0,5.96
296,stock_1,1.63
296,stock_2,4.14
296,commodity_0,3.03
296,commodity_1,0.70
296,commodity_2,4.21
296,future_0,4.61
296,future_1,5.93
296,future_2,5.59
296,bond_0,3.56
296,bond_1,1.40
296,bond_2,3.82
297,stock_0,3.83
297,stock_1,1.65
297,stock_2,1.34
297,commodity_0,5.82
297,commodity_1,1.03
297,commodity_2,6.81
297,future_0,5.08
297,future_1,1.60
297,future_2,7.85
297,bond_0,7.07
297,bond_1,5.65
297,bond_2,6.64
298,stock_0,1.42
298,stock_1,5.59
298,stock_2,1.40
298,commodity_0,1.47
298,commodity_1,6.90
298,commodity_2,5.26
298,future_0,1.62
298,future_1,1.73
298,future_2,5.52
298,bond_0,6.83
298,bond_1,2.91
298,bond_2,4.96
299,stock_0,0.59
299,stock_1,2.63
299,stock_2,1.45
299,commodity_0,4.70
299,commodity_1,2.10
299,commodity_2,2.13
299,future_0,2.36
299,future_1,7.51
299,future_2,4.68
299,bond_0,1.92
299,bond_1,6.18
299,bond_2,1.37
300,stock_0,0.51
300,stock_1,6.05
300,stock_2,5.85
300,commodity_0,1.92
300,commodity_1,4.55
300,commodity_2,1.24
300,future_0,2.71
300,future_1,1.10
300,future_2,3.68
300,bond_0,7.11
300,bond_1,4.09
300,bond_2,6.30
301,stock_0,5.92
301,stock_1,1.66
301,stock_2,3.47
301,commodity_0,1.01
301,commodity_1,5.78
301,commodity_2,0.95
301,future_0,4.90
301,future_1,7.26
301,future_2,1.65
301,bond_0,6.77
301,bond_1,2.83
301,bond_2,4.53
302,stock_0,2.60
302,stock_1,0.51
302,stock_2,4.84
302,commodity_0,3.07
302,commodity_1,5.38
302,commodity_2,5.50
302,future_0,6.05
302,future_1,2.38
302,future_2,6.79
302,bond_0,0.93
302,bond_1,7.65
302,bond_2,3.66
303,stock_0,3.79
303,stock_1,7.69
303,stock_2,4.43
303,commodity_0,5.85
303,commodity_1,6.12
303,commodity_2,7.25
303,future_0,4.35
303,future_1,1.51
303,future_2,5.36
303,bond_0,5.44
303,bond_1,6.47
303,bond_2,1.49
304,stock_0,6.40
304,stock_1,1.42
304,stock_2,0.81
304,commodity_0,5.97
304,commodity_1,7.07
304,commodity_2,0.62
304,future_0,3.72
304,future_1,3.73
304,future_2,3.14
304,bond_0,4.38
304,bond_1,7.87
304,bond_2,1.54
305,stock_0,2.11
305,stock_1,1.99
305,stock_2,3.25
305,commodity_0,1.50
305,commodity_1,7.39
305,commodity_2,5.71
305,future_0,6.51
305,future_1,4.64
305,future_2,5.05
305,bond_0,6.31
305,bond_1,2.57
305,bond_2,5.27
306,stock_0,7.40
306,stock_1,7.38
306,stock_2,6.92
306,commodity_0,3.34
306,commodity_1,1.04
306,commodity_2,1.27
306,future_0,3.84
306,future_1,1.52
306,future_2,7.41
306,bond_0,1.50
306,bond_1,7.15
306,bond_2,0.79
307,stock_0,3.03
307,stock_1,7.84
307,stock_2,7.36
307,commodity_0,5.39
307,commodity_1,6.89
307,commodity_2,7.67
307,future_0,7.87
307,future_1,5.88
307,future_2,7.02
307,bond_0,3.87
307,bond_1,3.48
307,bond_2,4.38
308,stock_0,2.58
308,stock_1,5.18
308,stock_2,0.79
308,commodity_0,7.36
308,commodity_1,2.51
308,commodity_2,5.91
308,future_0,2.62
308,future_1,3.05
308,future_2,7.22
308,bond_0,6.09
308,bond_1,2.38
308,bond_2,7.99
309,stock_0,7.64
309,stock_1,6.08
309,stock_2,0.73
309,commodity_0,3.92
309,commodity_1,2.75
309,commodity_2,6.30
309,future_0,7.83
309,future_1,2.71
309,future_2,3.95
309,bond_0,3.42
309,bond_1,2.80
309,bond_2,4.56
310,stock_0,7.09
310,stock_1,7.24
310,stock_2,2.12
310,commodity_0,2.42
310,commodity_1,1.30
310,commodity_2,0.70
310,future_0,4.85
310,future_1,0.62
310,future_2,0.72
310,bond_0,4.14
310,bond_1,5.69
310,bond_2,5.17
311,stock_0,3.17
311,stock_1,7.81
311,stock_2,7.83
311,commodity_0,4.19
311,commodity_1,6.50
311,commodity_2,5.82
311,future_0,5.43
311,future_1,3.16
311,future_2,4.75
311,bond_0,6.23
311,bond_1,5.45
311,bond_2,4.22
312,stock_0,4.73
312,stock_1,0.56
312,stock_2,7.68
312,commodity_0,4.39
312,commodity_1,4.67
312,commodity_2,2.32
312,future_0,3.74
312,future_1,3.57
312,future_2,6.67
312,bond_0,7.65
312,bond_1,3.16
312,bond_2,4.22
313,stock_0,3.17
313,stock_1,7.37
313,stock_2,6.88
313,commodity_0,0.98
313,commodity_1,6.00
313,commodity_2,6.82
313,future_0,3.37
313,future_1,0.88
313,future_2,2.51
313,bond_0,0.92
313,bond_1,2.13
313,bond_2,2.69
314,stock_0,1.71
314,stock_1,5.94
314,stock_2,7.51
314,commodity_0,1.46
314,commodity_1,2.30
314,commodity_2,7.07
314,future_0,5.88
314,future_1,2.56
314,future_2,2.90
314,bond_0,7.07
314,bond_1,5.05
314,bond_2,4.02
315,stock_0,2.34
315,stock_1,6.99
315,stock_2,5.74
315,commodity_0,4.25
315,commodity_1,7.98
315,commodity_2,1.47
315,future_0,3.87
315,future_1,6.39
315,future_2,5.65
315,bond_0,1.99
315,bond_1,4.62
315,bond_2,3.87
316,stock_0,2.89
316,stock_1,2.84
316,stock_2,2.08
316,commodity_0,6.59
316,commodity_1,2.82
316,commodity_2,6.46
316,future_0,7.27
316,future_1,4.23
316,future_2,3.17
316,bond_0,5.68
316,bond_1,2.92
316,bond_2,5.66
317,stock_0,4.19
317,stock_1,7.15
317,stock_2,6.58
317,commodity_0,5.29
317,commodity_1,6.35
317,commodity_2,0.99
317,future_0,4.74
317,future_1,1.64
317,future_2,7.67
317,bond_0,6.33
317,bond_1,1.39
317,bond_2,6.99
318,stock_0,1.19
318,stock_1,6.43
318,stock_2,1.60
318,commodity_0,1.67
318,commodity_1,3.88
318,commodity_2,4.11
318,future_0,4.28
318,future_1,2.07
318,future_2,7.09
318,bond_0,0.72
318,bond_1,3.99
318,bond_2,1.82
319,stock_0,0.51
319,stock_1,4.55
319,stock_2,3.79
319,commodity_0,5.06
319,commodity_1,2.17
319,commodity_2,6.51
319,future_0,2.94
319,future_1,4.85
319,future_2,6.76
319,bond_0,4.66
319,bond_1,6.13
319,bond_2,2.47
320,stock_0,3.90
320,stock_1,3.77
320,stock_2,7.04
320,commodity_0,6.71
320,commodity_1,4.16
320,commodity_2,6.51
320,future_0,7.18
320,future_1,3.70
320,future_2,4.43
320,bond_0,6.49
320,bond_1,0.75
320,bond_2,5.99
321,stock_0,3.54
321,stock_1,6.89
321,stock_2,2.89
321,commodity_0,7.95
321,commodity_1,3.33
321,commodity_2,4.00
321,future_0,3.75
321,future_1,4.15
321,future_2,7.10
321,bond_0,3.53
321,bond_1,0.89
321,bond_2,3.24
322,stock_0,7.23
322,stock_1,4.46
322,stock_2,5.26
322,commodity_0,3.94
322,commodity_1,6.73
322,commodity_2,0.54
322,future_0,5.15
322,future_1,2.43
322,future_2,7.91
322,bond_0,4.87
322,bond_1,0.96
322,bond_2,3.40
323,stock_0,7.05
323,stock_1,5.37
323,stock_2,1.00
323,commodity_0,3.59
323,commodity_1,6.27
323,commodity_2,1.46
323,future_0,2.39
323,future_1,5.02
323,future_2,1.71
323,bond_0,0.80
323,bond_1,1.16
323,bond_2,1.20
324,stock_0,2.55
324,stock_1,2.86
324,stock_2,1.35
324,commodity_0,4.19
324,commodity_1,6.12
324,commodity_2,7.20
324,future_0,7.31
324,future_1,3.66
324,future_2,1.71
324,bond_0,2.75
324,bond_1,7.78
324,bond_2,2.26
325,stock_0,5.59
325,stock_1,3.04
325,stock_2,1.80
325,commodity_0,2.76
325,commodity_1,4.52
325,commodity_2,4.61
325,future_0,2.62
325,future_1,5.64
325,future_2,7.63
325,bond_0,6.49
325,bond_1,5.92
325,bond_2,7.46
326,stock_0,6.05
326,stock_1,0.78
326,stock_2,1.28
326,commodity_0,5.25
326,commodity_1,6.72
326,commodity_2,7.00
326,future_0,0.61
326,future_1,3.21
326,future_2,3.03
326,bond_0,0.56
326,bond_1,3.61
326,bond_2,5.38
327,stock_0,2.11
327,stock_1,6.78
327,stock_2,4.72
327,commodity_0,3.48
327,commodity_1,5.54
327,commodity_2,0.71
327,future_0,4.08
327,future_1,3.04
327,future_2,5.42
327,bond_0,0.89
327,bond_1,2.36
327,bond_2,5.56
328,stock_0,1.76
328,stock_1,4.19
328,stock_2,2.91
328,commodity_0,2.47
328,commodity_1,5.39
328,commodity_2,6.50
328,future_0,3.56
328,future_1,3.78
328,future_2,7.20
328,bond_0,5.96
328,bond_1,3.61
328,bond_2,3.25
329,stock_0,4.43
329,stock_1,3.18
329,stock_2,1.71
329,commodity_0,4.56
329,commodity_1,6.87
329,commodity_2,3.57
329,future_0,1.18
329,future_1,7.10
329,future_2,7.43
329,bond_0,5.09
329,bond_1,3.67
329,bond_2,3.53
330,stock_0,6.70
330,stock_1,4.31
330,stock_2,3.78
330,commodity_0,5.84
330,commodity_1,6.76
330,commodity_2,7.96
330,future_0,1.33
330,future_1,2.56
330,future_2,4.17
330,bond_0,5.26
330,bond_1,4.88
330,bond_2,0.53
331,stock_0,0.67
331,stock_1,2.53
331,stock_2,2.22
331,commodity_0,6.26
331,commodity_1,4.33
331,commodity_2,3.00
331,future_0,4.37
331,future_1,1.13
331,future_2,1.34
331,bond_0,7.43
331,bond_1,5.03
331,bond_2,7.88
332,stock_0,6.10
332,stock_1,7.23
332,stock_2,6.74
332,commodity_0,3.12
332,commodity_1,2.67
332,commodity_2,5.02
332,future_0,1.03
332,future_1,2.53
332,future_2,6.87
332,bond_0,6.99
332,bond_1,7.45
332,bond_2,1.41
333,stock_0,5.17
333,stock_1,3.91
333,stock_2,1.53
333,commodity_0,6.09
333,commodity_1,7.51
333,commodity_2,3.53
333,future_0,7.73
333,future_1,3.95
333,future_2,7.04
333,bond_0,5.22
333,bond_1,4.22
333,bond_2,7.14
334,stock_0,4.73
334,stock_1,1.48
334,stock_2,4.12
334,commodity_0,3.75
334,commodity_1,2.81
334,commodity_2,6.12
334,future_0,4.15
334,future_1,7.46
334,future_2,2.13
334,bond_0,4.24
334,bond_1,6.69
334,bond_2,1.35
335,stock_0,0.76
335,stock_1,6.81
335,stock_2,4.21
335,commodity_0,5.29
335,commodity_1,5.15
335,commodity_2,1.18
335,future_0,5.59
335,future_1,6.49
335,future_2,4.59
335,bond_0,0.78
335,bond_1,0.97
335,bond_2,2.86
336,stock_0,7.12
336,stock_1,6.42
336,stock_2,1.95
336,commodity_0,4.15
336,commodity_1,1.50
336,commodity_2,1.81
336,future_0,5.39
336,future_1,2.02
336,future_2,0.66
336,bond_0,2.97
336,bond_1,2.58
336,bond_2,1.10
337,stock_0,3.83
337,stock_1,3.03
337,stock_2,7.21
337,commodity_0,7.90
337,commodity_1,2.75
337,commodity_2,0.69
337,future_0,5.17
337,future_1,5.87
337,future_2,3.88
337,bond_0,6.32
337,bond_1,0.88
337,bond_2,4.45
338,stock_0,5.51
338,stock_1,7.67
338,stock_2,5.76
338,commodity_0,3.67
338,commodity_1,1.57
338,commodity_2,7.14
338,future_0,3.69
338,future_1,3.31
338,future_2,6.47
338,bond_0,4.93
338,bond_1,2.10
338,bond_2,5.35
339,stock_0,3.14
339,stock_1,4.18
339,stock_2,1.26
339,commodity_0,4.04
339,commodity_1,6.19
339,commodity_2,7.80
339,future_0,3.40
339,future_1,4.57
339,future_2,7.99
339,bond_0,0.60
339,bond_1,7.80
339,bond_2,4.51
340,stock_0,0.74
340,stock_1,4.82
340,stock_2,3.11
340,commodity_0,1.82
340,commodity_1,5.81
340,commodity_2,2.87
340,future_0,3.29
340,future_1,5.34
340,future_2,3.74
340,bond_0,3.20
340,bond_1,4.39
340,bond_2,3.93
341,stock_0,7.95
341,stock_1,5.06
341,stock_2,1.55
341,commodity_0,2.36
341,commodity_1,4.23
341,commodity_2,3.32
341,future_0,4.48
341,future_1,6.85
341,future_2,4.07
341,bond_0,7.60
341,bond_1,6.38
341,bond_2,3.70
342,stock_0,4.26
342,stock_1,3.40
342,stock_2,1.74
342,commodity_0,3.62
342,commodity_1,1.82
342,commodity_2,6.79
342,future_0,5.92
342,future_1,5.88
342,future_2,7.98
342,bond_0,2.28
342,bond_1,2.47
342,bond_2,1.07
343,stock_0,1.70
343,stock_1,1.76
343,stock_2,6.26
343,commodity_0,2.39
343,commodity_1,7.10
343,commodity_2,3.27
343,future_0,6.83
343,future_1,6.37
343,future_2,4.54
343,bond_0,6.04
343,bond_1,6.69
343,bond_2,1.79
344,stock_0,3.71
344,stock_1,5.06
344,stock_2,2.48
344,commodity_0,2.07
344,commodity_1,1.90
344,commodity_2,2.71
344,future_0,4.42
344,future_1,5.68
344,future_2,2.21
344,bond_0,2.45
344,bond_1,5.52
344,bond_2,7.84
345,stock_0,2.56
345,stock_1,2.02
345,stock_2,4.48
345,commodity_0,0.79
345,commodity_1,2.51
345,commodity_2,0.93
345,future_0,0.99
345,future_1,6.45
345,future_2,5.80
345,bond_0,4.14
345,bond_1,7.56
345,bond_2,1.76
346,stock_0,3.12
346,stock_1,6.56
346,stock_2,2.77
346,commodity_0,3.75
346,commodity_1,7.01
346,commodity_2,4.48
346,future_0,5.37
346,future_1,7.46
346,future_2,5.50
346,bond_0,1.82
346,bond_1,4.15
346,bond_2,1.20
347,stock_0,5.22
347,stock_1,0.84
347,stock_2,4.39
347,commodity_0,3.51
347,commodity_1,6.93
347,commodity_2,2.66
347,future_0,6.98
347,future_1,4.32
347,future_2,5.98
347,bond_0,4.39
347,bond_1,5.27
347,bond_2,4.15
348,stock_0,5.33
348,stock_1,3.02
348,stock_2,5.64
348,commodity_0,7.91
348,commodity_1,4.29
348,commodity_2,1.04
348,future_0,2.15
348,future_1,2.05
348,future_2,3.85
348,bond_0,1.15
348,bond_1,7.57
348,bond_2,7.44
349,stock_0,2.75
349,stock_1,5.62
349,stock_2,3.21
349,commodity_0,5.50
349,commodity_1,7.17
349,commodity_2,1.80
349,future_0,3.39
349,future_1,2.69
349,future_2,7.55
349,bond_0,6.41
349,bond_1,5.90
349,bond_2,6.98
350,stock_0,1.06
350,stock_1,1.95
350,stock_2,1.57
350,commodity_0,2.03
350,commodity_1,4.90
350,commodity_2,2.58
350,future_0,7.23
350,future_1,6.11
350,future_2,1.16
350,bond_0,1.91
350,bond_1,2.30
350,bond_2,7.49
351,stock_0,1.00
351,stock_1,2.91
351,stock_2,1.22
351,commodity_0,3.28
351,commodity_1,4.89
351,commodity_2,2.23
351,future_0,3.25
351,future_1,7.86
351,future_2,5.86
351,bond_0,7.75
351,bond_1,5.96
351,bond_2,6.72
352,stock_0,7.25
352,stock_1,0.51
352,stock_2,2.20
352,commodity_0,3.02
352,commodity_1,6.36
352,commodity_2,4.88
352,future_0,4.55
352,future_1,7.67
352,future_2,5.04
352,bond_0,2.98
352,bond_1,1.91
352,bond_2,3.40
353,stock_0,1.69
353,stock_1,7.45
353,stock_2,0.89
353,commodity_0,2.97
353,commodity_1,0.92
353,commodity_2,0.68
353,future_0,1.87
353,future_1,5.43
353,future_2,1.62
353,bond_0,2.34
353,bond_1,5.65
353,bond_2,7.87
354,stock_0,6.55
354,stock_1,3.04
354,stock_2,0.52
354,commodity_0,6.29
354,commodity_1,2.15
354,commodity_2,3.71
354,future_0,2.58
354,future_1,6.02
354,future_2,6.85
354,bond_0,2.58
354,bond_1,5.28
354,bond_2,7.88
355,stock_0,2.15
355,stock_1,6.36
355,stock_2,7.14
355,commodity_0,1.74
355,commodity_1,4.43
355,commodity_2,4.30
355,future_0,2.28
355,future_1,5.75
355,future_2,3.86
355,bond_0,4.84
355,bond_1,1.38
355,bond_2,4.28
356,stock_0,5.51
356,stock_1,6.48
356,stock_2,6.03
356,commodity_0,2.07
356,commodity_1,7.10
356,commodity_2,0.98
356,future_0,3.44
356,future_1,2.14
356,future_2,4.71
356,bond_0,3.21
356,bond_1,4.93
356,bond_2,4.11
357,stock_0,1.78
357,stock_1,3.75
357,stock_2,7.55
357,commodity_0,3.23
357,commodity_1,4.57
357,commodity_2,1.59
357,future_0,4.99
357,future_1,0.92
357,future_2,2.21
357,bond_0,4.36
357,bond_1,3.25
357,bond_2,3.99
358,stock_0,5.60
358,stock_1,5.43
358,stock_2,0.75
358,commodity_0,5.40
358,commodity_1,4.80
358,commodity_2,1.82
358,future_0,7.61
358,future_1,7.94
358,future_2,1.62
358,bond_0,4.90
358,bond_1,4.33
358,bond_2,1.56
359,stock_0,3.20
359,stock_1,5.05
359,stock_2,5.28
359,commodity_0,7.33
359,commodity_1,6.16
359,commodity_2,4.01
359,future_0,4.81
359,future_1,1.00
359,future_2,1.68
359,bond_0,3.23
359,bond_1,6.73
359,bond_2,5.98
360,stock_0,6.61
360,stock_1,3.55
360,stock_2,5.94
360,commodity_0,2.83
360,commodity_1,3.11
360,commodity_2,6.47
360,future_0,6.66
360,future_1,7.44
360,future_2,1.71
360,bond_0,5.08
360,bond_1,1.37
360,bond_2,1.97
361,stock_0,6.64
361,stock_1,2.44
361,stock_2,1.37
361,commodity_0,1.90
361,commodity_1,5.45
361,commodity_2,0.76
361,future_0,7.73
361,future_1,0.79
361,future_2,7.70
361,bond_0,2.52
361,bond_1,3.97
361,bond_2,2.91
362,stock_0,2.11
362,stock_1,1.78
362,stock_2,4.46
362,commodity_0,6.01
362,commodity_1,1.63
362,commodity_2,4.48
362,future_0,5.37
362,future_1,0.81
362,future_2,3.28
362,bond_0,3.27
362,bond_1,0.85
362,bond_2,4.64
